playlist_id,track_ids
29614,15488 14270 1485 10577 12114 762 6865 8086 11222 19357
29617,296 14662 15899 2773 2910 13684 5724 5786 3943 951
29618,19858 11563 10618 11559 11025 7362 12974 9965 9998 6101
29631,10985 17653 2852 2975 8767 11308 7202 5606 648 7960
29634,15974 1765 10561 18747 18912 3382 3153 3633 2179 2914
29649,15449 15521 8107 4663 5487 342 2888 6892 4259 15088
29650,18826 8154 20634 6879 6873 6874 6875 6876 6877 6878
29656,5652 6931 11719 1835 1313 4361 18244 18948 1917 6193
29663,15969 7133 14580 13384 16351 6880 6873 6874 6875 6876
29665,16626 20248 20457 1919 17008 82 6599 3790 12717 9510
29671,11518 4422 8016 17411 8421 5724 17944 6863 16640 9159
29678,10567 8724 5197 5939 14482 8313 5911 12822 4057 15580
29683,14178 1372 11744 18161 3996 8152 8872 3876 4346 13402
29685,10193 15320 3631 5536 5647 3347 5523 16535 11353 10225
29690,10181 4541 2508 20620 2103 6441 8892 11670 8942 18448
29693,8349 14022 16227 18093 3706 17692 16067 6704 11930 12358
29703,13642 7649 20206 7094 3943 17768 951 10507 6794 2022
29707,12794 8126 19353 6878 6871 6872 6873 6874 6875 6876
29711,9603 6986 2360 19668 10347 6877 6873 6874 6875 6876
29714,4551 19280 12788 8367 10957 15320 3564 13180 12507 30
29715,20084 9526 9503 13101 5251 2129 18637 8229 5978 7610
29717,5844 8823 10657 10257 1257 1982 14242 12582 190 17797
29724,18294 9272 3047 19043 2736 8864 14475 11996 2552 5472
29728,3542 1651 15622 20578 4082 12027 12507 13180 3564 6971
29732,1156 5674 5252 15405 8114 6925 3535 3035 5778 16697
29741,6963 19444 19656 5415 19654 4068 4244 9062 14559 6182
29742,8016 15464 8367 18598 18191 13642 1232 10172 5815 8491
29744,17463 19873 4079 2126 5443 10618 6883 6882 6881 6884
29756,14930 16501 514 12225 4996 17363 15651 9136 7931 18303
29760,13113 18963 12742 5210 15583 6697 2168 5750 7026 393
29770,20634 6851 6873 6874 6875 6876 6877 6878 6879 6880
29772,17325 16626 13002 12314 14608 4288 425 9320 1163 15146
29779,14712 13539 13934 19355 15036 19834 6872 6873 6874 6875
29793,11765 9254 3974 9919 13187 19634 8639 2060 8533 2578
29795,10957 3709 4359 2615 144 3684 19908 272 8303 2485
29807,3047 993 14155 8516 7100 19834 19355 7542 16337 2079
29811,16839 14661 8226 13002 20242 14359 18119 10646 3614 5106
29812,20076 15908 8077 10304 2974 6878 6873 6874 6875 6876
29814,6506 20512 8678 5122 7379 18507 7882 15591 6627 9339
29818,117 12089 7961 17635 13875 9246 9606 6734 1403 15722
29825,17228 3719 206 4039 11263 6505 10513 15263 13243 7363
29834,1252 15916 10137 10957 15308 13335 2126 10618 1374 5443
29835,19859 6887 6888 6873 6874 6875 6876 6877 6878 6879
29836,11390 9467 8662 11702 6879 6874 6875 6876 6877 6878
29838,18382 9594 8823 10657 5844 7718 4068 14412 19654 16034
29839,5773 19792 9009 3560 15826 17464 1970 3011 7765 7058
29842,9020 10966 780 14898 17401 17068 9529 7853 12316 5282
29843,3896 1130 19479 17944 8421 6884 6883 6882 6881 6880
29856,1963 12880 3729 11436 10374 6543 19384 18706 5224 20226
29859,14904 16325 14797 8134 3121 2544 2957 19009 3577 12949
29865,6856 14474 2379 6973 15638 12369 18994 11239 15536 11966
29866,16861 8297 20019 2869 6860 14100 3401 5683 17438 19399
29882,2615 10172 18598 3206 4510 20551 920 1731 6672 3163
29884,6880 5089 16475 1197 5122 7817 12406 14091 8514 17432
29885,17111 8868 6977 8033 9563 16969 8019 3238 2948 6810
29886,6629 15017 5369 15038 14128 8488 3460 7111 12414 5725
29889,18285 1041 20254 6367 8114 4707 15624 1156 18547 16621
29902,17982 4858 5735 20156 963 10417 1093 11763 2750 14498
29908,20241 7077 12651 19064 6464 8018 1895 8798 14367 2970
29909,17439 8227 1372 19254 11744 3996 3500 9269 12215 9331
29917,1947 6764 14662 6439 9127 10627 9906 8872 12668 1588
29926,11394 7936 14867 6154 2199 5400 13862 7611 2183 14022
29927,2503 2705 16690 5122 7817 10443 12073 13070 18048 1650
29936,14878 13785 6810 19211 6155 14346 10264 2067 873 1398
29939,8724 20021 18773 3843 16738 9123 263 14113 12436 13342
29942,14306 10506 13448 13425 4016 10191 17411 9685 5042 4309
29943,1252 18154 1815 15185 13798 18916 20634 6878 6874 6875
29955,9202 6819 17285 16325 7251 10159 7104 7210 7823 20042
29958,8004 16021 6697 10984 14867 18940 7611 1194 1386 13225
29966,10910 11835 14580 1766 1282 18171 11211 12179 17993 16468
29968,11870 5054 10910 12919 18171 12179 10019 11001 2777 3766
29972,5925 3334 3974 6776 14033 903 18244 18948 2060 8639
29974,16466 11886 14930 13879 7464 1590 674 19394 3653 13412
29980,16486 17545 3977 17766 10837 7462 7943 1157 11614 370
29987,17285 12045 2115 12027 4082 13661 7118 698 20151 18180
29989,19781 17002 12924 5976 19370 13863 15907 13990 17826 13034
29991,2705 16690 4480 15440 9306 15862 1275 16474 19939 14309
29994,333 4510 920 11600 1919 17510 3790 9333 1858 17547
29998,4389 11693 19704 1852 5928 17343 15199 2723 7831 13990
30004,13243 19802 20319 1386 10408 6697 18275 4656 3290 8400
30014,18140 11448 6348 11670 17608 17586 8942 8892 4581 18448
30015,6598 2351 8659 238 12282 12557 16798 5235 13689 7984
30019,19610 10808 9910 4752 13700 16475 18401 6880 5089 7693
30034,6680 6140 9579 1796 387 14306 4312 394 16339 11919
30035,14400 19505 10436 10699 6880 18401 11474 16475 7946 3257
30037,6197 15543 20121 9086 10454 17438 3503 6465 13987 16391
30040,6651 2536 2559 616 17742 15368 8682 13500 19169 6716
30041,5925 7739 16325 20319 20620 7611 2197 17651 12581 10757
30042,6197 13603 19581 19142 16696 16034 16549 6873 6878 6872
30047,5742 11161 20345 7687 9948 5781 20451 11692 11314 17078
30061,7849 10433 17355 2770 16299 172 18464 448 20431 9625
30066,14117 8215 8953 14702 19699 14770 1975 16314 1196 8798
30067,8564 4584 15502 7208 13734 7750 19486 15410 7463 2518
30073,13259 12587 2638 358 4212 11520 19873 20225 2019 16968
30076,11366 15105 16461 16685 8091 16923 16309 7119 14182 18851
30079,10644 963 5054 11835 10417 11870 20156 19214 5422 10420
30086,530 5703 6215 17259 16896 9157 4549 15235 15568 7143
30087,4212 15149 4810 13498 5859 1796 20135 15631 5147 5412
30111,2404 6667 3094 16493 11485 4928 3974 14797 6435 6498
30116,8683 18887 12917 7423 16780 7520 6872 6873 6874 6875
30118,12065 5685 8035 11699 13691 12425 18088 12262 14885 11373
30123,1453 15354 2193 14730 19577 6361 10552 11648 13624 16905
30131,2801 20101 4044 11793 5152 144 6651 13542 2559 18191
30132,12105 9306 4480 15440 2412 17650 2868 18487 4000 781
30134,14867 2656 1232 5815 4062 2286 20634 6880 6875 6876
30135,19305 3885 15666 8058 18381 9105 1806 5761 17654 2257
30141,17355 4679 7649 16466 11263 13454 7094 12282 238 10308
30146,8683 8932 393 14149 14993 7611 6695 6104 2792 4128
30154,14904 19150 14458 4278 2006 1806 5761 15666 2135 142
30158,18398 3711 7193 6887 6886 6872 6873 6874 6875 6876
30164,12154 1674 968 19704 4389 20572 6333 11693 11753 4954
30173,5374 1666 9332 9221 14910 7547 10735 17159 2097 16003
30174,19606 5337 13776 9701 4828 7884 3650 12988 16003 20166
30178,13187 9957 16224 18294 6600 20605 8627 11947 9903 15466
30183,20036 10436 9419 16913 18903 2419 12626 12854 10838 3602
30191,4515 16030 10391 3190 17840 5735 4858 9705 82 2067
30199,10360 9926 7122 2485 17516 3961 1731 15356 3163 3242
30206,10839 6697 16466 1403 8303 7039 7888 1687 10356 13029
30211,14400 6651 18191 18826 725 10602 4436 13259 2559 12935
30214,8347 2329 4863 8500 11563 6726 8838 15989 20029 19087
30222,7558 13107 1772 6598 6734 12815 5355 9580 5260 2182
30227,2501 17398 624 19782 17699 5304 6317 20268 2899 229
30231,20135 12683 14898 17401 951 15653 3943 2022 19382 16072
30236,2455 18747 12698 13573 8959 6221 19474 9136 14558 1525
30246,18149 12882 1497 14983 16580 18848 3102 18795 16852 1384
30251,8502 1194 10984 14318 10975 18940 14022 6697 4111 15575
30254,20001 16802 15320 20522 7340 14910 19690 16012 9332 9221
30255,5483 9148 2819 6997 4083 13537 16910 3463 12693 15670
30260,7461 13013 20221 12354 11178 10456 16331 5125 13784 1530
30262,12123 4212 17411 9563 6281 9211 15511 14306 4704 8142
30272,144 18643 4716 11205 20497 14167 9903 6600 20605 8627
30278,1041 18854 7000 13155 18285 5674 15624 4087 1156 9323
30283,19166 7119 9061 16923 18851 14182 5513 3378 3099 2899
30289,20314 11158 7301 15716 6104 8173 8890 12406 14091 8514
30291,2894 9819 17920 17325 19638 1042 10132 3171 18190 13335
30296,14795 6982 3639 8724 19055 17484 18867 3018 13165 20408
30309,958 19166 13988 769 20327 7831 15199 2723 17704 1168
30312,13909 14902 10715 11753 19651 19991 6145 3254 6036 13465
30316,8540 14384 4212 19606 19426 1252 4806 13335 15308 11880
30320,17355 12975 15916 5197 5939 1163 9320 15146 17857 6036
30326,13559 16694 6104 13041 8173 11970 4865 7904 405 11573
30339,17759 4194 8907 8178 13642 102 8491 2018 3859 13221
30341,17392 18760 2466 5647 207 5074 16535 9254 15833 10202
30343,7098 20373 17894 9020 17285 6473 16020 13941 15716 18213
30346,10966 18823 13099 11212 17729 15097 6308 6472 15951 11485
30347,10915 19043 7273 9056 2736 15204 20518 8530 8331 12978
30358,19340 7352 10335 6951 9948 7687 5061 2792 4128 12931
30359,1714 14249 7255 4720 16642 8659 8421 3631 18191 5536
30360,20425 5418 3558 5336 5929 17307 162 12126 14757 3813
30363,16612 13801 10629 9974 2912 19718 20048 10336 3570 12855
30371,27 949 1963 10985 20248 1852 8353 1793 8916 1452
30375,6311 8367 17074 9442 19029 8916 411 3839 7241 20156
30377,15626 5524 5859 10957 7301 19811 7611 3808 14344 14706
30381,17746 4288 10417 425 963 14608 20156 1987 13089 11572
30384,12552 15713 7886 13029 14663 11664 16994 8813 19665 18774
30385,514 20571 15598 10564 19878 4128 4429 20122 12931 9474
30392,15183 14157 17982 12186 2886 6006 13212 17019 7652 19737
30406,6220 16502 10202 9502 13867 18498 15833 3911 212 18739
30435,6896 4185 18382 9594 14958 1052 18862 5812 6860 18026
30437,4805 9940 20634 6879 6874 6875 6876 6877 6878 6881
30441,9020 2514 18988 16782 426 4454 8020 8134 10901 17189
30444,2886 18940 14867 17586 18448 11670 2274 4581 8942 8892
30447,13243 14022 12975 15929 7611 10957 15916 12709 14033 6776
30457,5606 648 15320 7610 15314 14395 4569 4444 5978 17432
30462,10291 11473 8484 7552 20027 9019 16316 19363 6871 6872
30464,20575 16342 15938 5605 18305 4558 6755 8458 6060 1504
30466,19043 17050 8932 10963 19884 6281 15511 398 2424 17068
30468,2112 11399 18314 6717 15923 8209 17226 5801 19935 9738
30476,3171 3262 8868 9563 4704 4312 11919 16339 15052 7630
30477,16612 9537 6294 16517 6331 15570 12182 16236 19783 11107
30484,9048 14943 1772 9127 10630 19004 9906 7343 17755 421
30491,10067 6606 10503 18404 8972 15270 13324 16444 18944 13157
30498,4467 8265 11768 16159 3021 398 5441 10320 17401 19043
30509,12297 1386 15613 18822 7904 9508 11573 4865 20634 6881
30510,17897 8683 12040 7301 13803 16803 17317 2664 3892 15434
30517,5087 2081 5572 15684 15006 2613 16514 4147 2671 6883
30524,12033 14686 3440 4062 17488 1850 9617 13137 14152 4566
30526,20634 6851 6873 6874 6875 6876 6877 6878 6879 6880
30530,5958 3047 14297 13490 4985 4811 2173 3629 14534 15714
30532,8391 2807 4212 8421 4416 4725 2665 7787 8628 13733
30541,9816 14400 8008 4111 16642 17925 5736 2894 6943 20130
30555,14451 5676 3090 7503 14264 3658 4941 11798 12187 15
30558,16339 11919 5751 17979 19480 6708 5429 20014 2292 9211
30564,19426 17355 15916 17123 15308 17258 15779 9655 18826 16415
30565,14277 15882 3013 9453 7379 20584 8909 9970 17815 19953
30566,4219 3059 2575 7990 3709 4783 3896 11496 20242 12314
30567,14993 8683 4592 13627 20634 6879 6874 6875 6876 6877
30568,11627 2638 2286 10567 16640 8724 10470 10308 6863 9211
30569,8502 4128 10322 714 9003 12931 12076 5201 14478 7908
30575,18578 13267 15875 10017 16020 10126 8544 6473 11485 6625
30576,15714 17054 5352 18392 1168 20342 9520 17704 381 8488
30580,6879 6873 6874 6875 6876 6877 6878 6881 6880 6871
30582,2293 8930 8107 11363 4663 16800 5487 743 5765 5165
30585,1194 5742 16763 14128 519 11178 2495 7006 20090 16986
30587,5545 16899 3073 4458 3326 12065 16315 15518 7857 8836
30597,14128 6220 13125 3924 11666 3751 6433 1840 8835 13838
30599,12516 8391 17827 14117 5359 14249 1133 10636 3811 7448
30601,14033 10672 10975 3034 12176 6701 13225 14867 20329 4115
30606,3047 12971 17279 18097 8435 8864 17419 5472 17616 10760
30609,19008 19606 11263 1981 15989 13642 8491 14024 2884 3821
30614,5110 628 7904 405 4865 11573 19343 15303 14079 17468
30620,6006 20314 17192 1588 13402 5193 12668 3876 6943 2730
30630,19305 2993 12888 2144 19871 2423 7963 28 6884 6882
30632,15476 5905 18874 1149 18653 14608 15951 4288 425 6109
30633,166 7649 2756 8610 914 10884 8491 10308 16891 19064
30637,17826 8093 3827 19077 7198 216 17464 15770 1970 9513
30640,14802 16056 19834 7100 7911 19355 19898 7884 3650 4828
30643,19378 6308 15097 2884 3821 8894 12776 18125 951 2022
30652,9819 17198 272 5715 3072 19665 14249 9996 14663 5359
30653,2190 2886 19781 7464 674 1590 4389 19704 11693 6333
30655,19320 17954 19907 17002 13990 13006 17826 15582 18707 13511
30656,3373 11633 17944 20584 8421 8909 222 16494 15410 19071
30663,9541 3390 8376 3113 10111 19845 4553 18645 7865 14370
30670,14033 6776 4309 20242 6092 12314 14222 3594 16759 7510
30676,10294 3485 19628 3256 14012 10335 12578 18646 12189 8172
30687,14585 20403 18743 340 11614 3491 370 16303 19796 1157
30688,15626 5524 6826 13740 1947 6764 6261 19674 4413 9251
30689,7137 2669 18201 7286 10974 20634 6880 6874 6875 6876
30697,5268 13373 6697 7352 5200 3697 4960 18845 4128 3907
30699,3087 15943 19724 11715 19523 8998 4180 6472 16493 11485
30712,6102 18196 16083 1290 4180 2166 19630 16159 17398 8425
30715,17074 6697 3537 5152 7291 10971 9288 5733 5022 18357
30731,3399 1940 3267 9910 13700 4752 5666 12990 10808 17521
30736,6317 17699 19078 4071 3173 6584 6093 12927 8828 15828
30739,16697 14848 18285 16465 1041 19321 19091 6925 3535 16180
30750,13371 6209 14107 3647 15613 13589 18707 13511 20592 15582
30751,9093 379 12033 1973 1647 13079 1553 545 3271 20547
30754,5901 17229 4016 6697 603 19457 835 7325 16262 10467
30761,12623 5201 13003 13043 1550 13841 1574 12964 16263 16904
30769,6174 238 18922 147 122 8107 12718 11363 7527 5487
30773,6169 10839 8720 5724 9159 18424 2036 5463 7023 18343
30774,19004 18225 17803 10630 3113 19845 10111 2836 19053 14210
30776,4956 461 19823 18129 7033 19214 5422 10420 9960 14008
30783,14175 3766 16536 19859 10449 3843 16738 14113 10105 18227
30784,6690 9830 3939 6879 6872 6873 6874 6875 6876 6877
30815,2986 7646 11277 18769 20230 19624 14709 14561 6496 20532
30828,17593 5751 12215 756 8227 9331 10356 8303 10968 8401
30829,20260 14581 5108 12692 2997 18363 3804 7516 674 16847
30830,10237 57 4130 8580 4692 17993 370 18421 1157 11614
30833,5252 8114 15405 1156 4087 18547 13155 11282 18854 18285
30835,12929 2253 13043 16850 11755 14731 17971 8347 19095 9849
30837,1327 674 4480 1590 9306 7464 15440 17008 6407 2067
30839,1624 14712 6220 16087 628 4960 3697 6881 6875 6876
30843,17229 20503 200 18598 10172 20618 15124 8721 8019 2273
30847,8626 8972 3855 16718 11759 4865 405 7904 9508 6855
30850,5540 9194 3620 20634 6878 6872 6873 6874 6875 6876
30851,3729 8058 18381 4186 14591 3885 4632 2046 4946 17195
30852,17111 1825 5050 2503 5374 3542 15038 14128 19160 11670
30859,16325 14012 3047 5925 6154 9919 18424 387 9441 9211
30860,19241 12620 3813 27 949 12693 17921 8128 1918 16910
30867,17901 13642 4871 8491 13463 8767 5030 648 660 5799
30869,17401 17363 14898 1104 1015 6577 8091 16461 15105 16685
30875,6856 14454 9603 14676 12804 9574 1408 9770 17345 1153
30877,14758 16535 10213 19846 9269 3500 10953 17964 1762 18874
30878,12336 2384 1282 3971 17993 4130 2471 1411 2676 11553
30880,2190 19606 3403 5593 3771 4716 18643 4908 19160 19024
30885,4772 16000 9235 822 14165 7199 2289 5874 18329 8082
30886,9594 18382 5683 17438 3503 11063 10454 19399 9067 6465
30887,5185 1852 9648 11025 20571 5008 17888 19878 9412 5443
30891,958 16612 9309 4393 4460 5978 42 7610 4569 17432
30901,11834 4985 14297 17161 9336 11867 6880 6874 6869 6870
30903,7144 20376 19803 10237 18171 10019 12179 1385 20071 5901
30906,14930 10891 142 8346 8854 13784 13243 17258 4180 1232
30912,10360 14662 2886 5328 2166 4180 19302 12910 1187 16005
30928,17002 17411 13737 11497 7959 11481 8499 12485 2659 15447
30929,13264 3945 16726 6947 12394 19898 16056 6856 6857 6873
30933,7051 8736 4089 8640 2989 142 7762 17258 4594 10976
30936,10172 18598 425 4288 14608 19355 7100 15036 5621 17487
30937,12573 1763 18319 14026 20265 16965 9574 9770 17345 10704
30939,19690 3720 5268 4808 8972 10067 4694 6697 4960 18944
30957,3701 3709 17990 19630 19929 10920 1943 10023 11958 15290
30959,4336 7899 3974 2166 13941 15716 4180 17351 19798 898
30961,3867 3047 15150 10839 6606 1796 20131 16313 6667 2404
30964,17398 7882 13657 15591 6899 9557 7430 3329 8692 14911
30969,13153 470 17546 8815 5904 16452 1493 8522 17915 14344
30970,3160 5648 9606 7961 13875 20501 12435 19044 218 4459
30978,19610 6620 19241 5939 5197 4083 8822 12693 13537 16910
30979,9224 18231 10711 5724 5786 6230 13210 10417 20156 411
30983,9564 10975 17192 16718 2809 20634 6876 6872 6873 6874
31014,142 340 19796 5793 1947 5859 4858 5735 2997 18363
31015,5647 16535 20334 4046 3729 3932 8044 2945 2232 19465
31018,11293 1763 6534 3696 14659 8855 5492 19668 13658 3041
31027,14608 425 13642 15681 6056 8491 16427 17768 20313 10507
31029,18701 16909 2869 11968 20019 4185 12173 9594 13603 16549
31046,12774 10193 10579 16486 3431 1895 6937 8798 17997 15373
31051,6113 5193 4346 3876 1588 12668 14204 443 9500 12960
31057,16536 8117 20319 6441 15779 2103 18191 15511 10602 13259
31062,17192 4810 11684 2081 19339 5572 11943 12493 14433 13879
31066,3262 3059 18676 14400 17539 14555 4201 15974 13589 3647
31067,8835 1840 11485 16493 6472 11817 14561 20230 5892 6496
31069,15913 17669 6697 569 8429 17692 10377 16297 2692 369
31073,8934 18840 15181 20269 12564 1117 17406 16557 8361 10209
31077,19939 15862 17158 11750 19536 743 14880 9941 6775 20511
31084,14904 3537 1252 17392 18836 13094 15893 2272 19244 9792
31093,1252 2706 7115 3839 7241 19377 4067 17074 5794 4523
31097,12709 19302 19339 5947 9120 9592 17896 14626 10843 5091
31117,17778 9940 15358 1731 10206 15356 3163 14370 7865 4553
31119,5447 17729 12957 1023 11097 4594 2052 16493 3901 13291
31126,111 19022 2 8097 16331 9094 16899 14604 3077 9007
31138,8854 3808 14106 14686 1530 17581 16233 16395 10307 5091
31151,14400 5418 13463 2252 17915 4871 14344 13229 14441 15034
31152,14033 5201 12623 18995 19607 4115 7936 16708 11394 8400
31153,5634 158 11939 1987 10885 4202 2957 8134 3121 1422
31155,11450 4112 7248 16359 14550 2632 15937 9683 3365 10273
31167,11287 14081 11283 9429 12927 3173 6093 11148 8828 2349
31173,15320 1252 17392 519 4858 11943 14128 5735 13642 10745
31175,5284 3047 10944 5430 18913 5429 20014 17979 6708 19480
31181,6717 13115 1830 18285 16465 13155 4707 12943 17925 2112
31185,2115 17982 16873 17729 10089 3564 13180 6230 13210 5722
31190,16613 10061 8484 18857 12033 10849 19006 20213 5815 1232
31199,16262 835 1252 13642 11943 17965 18727 10399 12987 20203
31213,12574 8367 6880 6873 6874 6875 6876 6877 6878 6879
31214,2886 15183 2090 6498 17247 9007 6435 9392 6918 7463
31219,2115 2922 2989 8640 12910 2376 17012 19302 17253 9202
31220,20101 6650 6085 16339 4312 14668 3500 5509 9323 10953
31221,6947 13125 4928 9717 6373 4388 3979 8712 4577 10283
31222,76 14360 15916 10356 13335 15308 4450 15938 8303 3417
31227,6606 5374 20153 7352 16384 18940 1386 12658 7251 18773
